,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,geometry,country
1201,183752737-1,,275000,False,substation,True,transmission,58870.0,28.910821510870175,-28.301580054734252,POINT (28.91082151087017 -28.30158005473425),south-africa
1202,183752737-2,,132000,False,substation,True,transmission,58870.0,28.910821510870175,-28.301580054734252,POINT (28.91082151087017 -28.30158005473425),south-africa
1203,183907671-1,,275000,False,substation,True,transmission,126820.0,31.160761148659077,-29.41724630414232,POINT (31.16076114865908 -29.41724630414232),south-africa
1204,183907671-2,,132000,False,substation,True,transmission,126820.0,31.160761148659077,-29.41724630414232,POINT (31.16076114865908 -29.41724630414232),south-africa
1205,184642464-1,,132000,False,substation,True,transmission,16510.0,29.017406858975754,-24.163983548600374,POINT (29.01740685897575 -24.16398354860037),south-africa
1208,100421918-1,,132000,False,substation,True,transmission,11860.0,23.135512767953706,-28.29382489302169,POINT (23.13551276795371 -28.29382489302169),south-africa
1209,198965180-1,,132000,False,substation,True,transmission,5590.0,22.356148324270784,-33.76466325581087,POINT (22.35614832427078 -33.76466325581087),south-africa
1210,223070243-1,,132000,False,substation,True,transmission,14230.0,29.423069368586795,-25.37396744603907,POINT (29.42306936858679 -25.37396744603907),south-africa
1211,101150274-1,,275000,False,substation,True,transmission,19130.0,30.22903185,-25.71756514999997,POINT (30.22903185 -25.71756514999997),south-africa
1212,101150274-2,,132000,False,substation,True,transmission,19130.0,30.22903185,-25.71756514999997,POINT (30.22903185 -25.71756514999997),south-africa
1213,804634884-1,,132000,False,substation,True,transmission,19360.0,27.07899682487482,-25.38420474239035,POINT (27.07899682487482 -25.38420474239035),south-africa
1214,95466696-1,,132000,False,substation,True,transmission,7110.0,30.101402047117247,-23.58502202569004,POINT (30.10140204711725 -23.58502202569004),south-africa
1215,637897203-1,,132000,False,substation,True,transmission,11460.0,29.078412650000043,-31.564657950000015,POINT (29.07841265000004 -31.56465795000002),south-africa
1216,211735912-1,,132000,False,substation,True,transmission,9210.0,30.0866482619552,-25.945662475372746,POINT (30.0866482619552 -25.94566247537275),south-africa
1217,446726415-1,,132000,False,substation,True,transmission,68280.0,18.704015331026593,-34.02644206810802,POINT (18.70401533102659 -34.02644206810802),south-africa
1220,215486171-1,,132000,False,substation,True,transmission,6560.0,23.0006376,-27.383348049999984,POINT (23.0006376 -27.38334804999998),south-africa
1221,451691801-1,,275000,False,substation,True,transmission,34780.0,30.051389143794815,-25.234987676031405,POINT (30.05138914379481 -25.23498767603141),south-africa
1222,451691801-2,,132000,False,substation,True,transmission,34780.0,30.051389143794815,-25.234987676031405,POINT (30.05138914379481 -25.23498767603141),south-africa
1223,173944317-1,,132000,False,substation,True,transmission,16260.0,27.02877182801166,-26.73993855817064,POINT (27.02877182801166 -26.73993855817064),south-africa
1225,199487414-1,,132000,False,substation,True,transmission,13300.0,25.327243650849834,-33.48043130097172,POINT (25.32724365084983 -33.48043130097172),south-africa
1226,153266073-1,,132000,False,substation,True,transmission,19530.0,21.293382240730615,-28.43101695890006,POINT (21.29338224073062 -28.43101695890006),south-africa
1227,662915111-1,,132000,False,substation,True,transmission,6370.0,24.933061696531396,-29.038871362149084,POINT (24.9330616965314 -29.03887136214908),south-africa
1228,919767721-1,,132000,False,substation,True,transmission,6320.0,29.686082123500377,-30.102022115939647,POINT (29.68608212350038 -30.10202211593965),south-africa
1229,104071861-1,,275000,False,substation,True,transmission,94620.0,29.32165204163153,-28.58031631205579,POINT (29.32165204163153 -28.58031631205579),south-africa
1230,104071861-2,,132000,False,substation,True,transmission,94620.0,29.32165204163153,-28.58031631205579,POINT (29.32165204163153 -28.58031631205579),south-africa
1231,221662255-1,,132000,False,substation,True,transmission,18910.0,28.145125273983727,-25.920238982683937,POINT (28.14512527398373 -25.92023898268394),south-africa
1232,87653324-1,,132000,False,substation,True,transmission,4330.0,25.754811299999936,-30.285825699999986,POINT (25.75481129999994 -30.28582569999999),south-africa
1233,248388707-1,,132000,False,substation,True,transmission,19520.0,29.20346947879207,-26.028019590545068,POINT (29.20346947879207 -26.02801959054507),south-africa
1234,884171782-1,,132000,False,substation,True,transmission,20350.0,30.422772159667094,-25.120153283873112,POINT (30.42277215966709 -25.12015328387311),south-africa
1235,42209860-1,,275000,False,substation,True,transmission,62400.0,28.11476280500179,-26.229537030796152,POINT (28.11476280500179 -26.22953703079615),south-africa
1237,663042832-1,,132000,False,substation,True,transmission,8640.0,23.391650642053996,-28.29443696805211,POINT (23.391650642054 -28.29443696805211),south-africa
1238,183716994-1,,132000,False,substation,True,transmission,6680.0,29.945318499038084,-30.32259998823868,POINT (29.94531849903808 -30.32259998823868),south-africa
1240,219596295-1,,400000,False,substation,True,transmission,147070.0,31.187484119740986,-28.215946915982858,POINT (31.18748411974099 -28.21594691598286),south-africa
1242,262344417-1,,132000,False,substation,True,transmission,3850.0,31.338358335500224,-25.51461881176015,POINT (31.33835833550022 -25.51461881176015),south-africa
1243,194112908-1,,132000,False,substation,True,transmission,2790.0,20.214938204440703,-28.612129983121235,POINT (20.2149382044407 -28.61212998312124),south-africa
1244,208919809-1,,132000,False,substation,True,transmission,10510.0,27.619587726378736,-23.718286151016166,POINT (27.61958772637874 -23.71828615101617),south-africa
1245,200232961-1,,400000,False,substation,True,transmission,236280.0,27.56729064946448,-23.70307286416881,POINT (27.56729064946448 -23.70307286416881),south-africa
1246,200232961-2,,132000,False,substation,True,transmission,236280.0,27.56729064946448,-23.70307286416881,POINT (27.56729064946448 -23.70307286416881),south-africa
1247,236798861-1,,132000,False,substation,True,transmission,2150.0,26.830488179492576,-26.336021243482456,POINT (26.83048817949258 -26.33602124348246),south-africa
1249,917942795-1,,132000,False,substation,True,transmission,12430.0,25.946105950000014,-32.90193484999982,POINT (25.94610595000001 -32.90193484999982),south-africa
1251,182408147-1,,400000,False,substation,True,transmission,133220.0,27.615198762237785,-23.6681667015548,POINT (27.61519876223779 -23.6681667015548),south-africa
1252,182408147-2,,132000,False,substation,True,transmission,133220.0,27.615198762237785,-23.6681667015548,POINT (27.61519876223779 -23.6681667015548),south-africa
1253,169647963-1,,400000,False,substation,True,transmission,265420.0,25.67733085889321,-33.74208615749378,POINT (25.67733085889321 -33.74208615749378),south-africa
1254,169647963-2,,132000,False,substation,True,transmission,265420.0,25.67733085889321,-33.74208615749378,POINT (25.67733085889321 -33.74208615749378),south-africa
1255,363465265-1,,132000,False,substation,True,transmission,12760.0,27.286944662311303,-24.86043878216402,POINT (27.2869446623113 -24.86043878216402),south-africa
1256,191257374-1,,132000,False,substation,True,transmission,23020.0,24.199795651238823,-28.33208157945284,POINT (24.19979565123882 -28.33208157945284),south-africa
1257,162871098-1,,400000,False,substation,True,transmission,180490.0,18.803132639088982,-29.297131935585707,POINT (18.80313263908898 -29.29713193558571),south-africa
1258,162871098-2,,220000,False,substation,True,transmission,180490.0,18.803132639088982,-29.297131935585707,POINT (18.80313263908898 -29.29713193558571),south-africa
1260,933501643-1,,132000,False,substation,True,transmission,11840.0,29.744318599999982,-25.0120424,POINT (29.74431859999998 -25.0120424),south-africa
1261,257479865-1,,132000,False,substation,True,transmission,28440.0,30.364632251961037,-29.63495630200244,POINT (30.36463225196104 -29.63495630200244),south-africa
1263,664275033-1,,132000,False,substation,True,transmission,5620.0,25.37815509903014,-29.09766378342396,POINT (25.37815509903014 -29.09766378342396),south-africa
1264,258081847-1,,132000,False,substation,True,transmission,5640.0,29.4093553920286,-23.369091131626206,POINT (29.4093553920286 -23.36909113162621),south-africa
1265,206710689-1,,132000,False,substation,True,transmission,9190.0,25.47954292943484,-30.621963504452914,POINT (25.47954292943484 -30.62196350445291),south-africa
1266,120941257-1,,275000,False,substation,True,transmission,163560.0,31.94721276234229,-28.76691971896696,POINT (31.94721276234229 -28.76691971896696),south-africa
1267,120941257-2,,132000,False,substation,True,transmission,163560.0,31.94721276234229,-28.76691971896696,POINT (31.94721276234229 -28.76691971896696),south-africa
1269,678492643-1,,132000,False,substation,True,transmission,23890.0,29.938877326818922,-22.65707414317551,POINT (29.93887732681892 -22.65707414317551),south-africa
1270,30878888-1,,132000,False,substation,True,transmission,8320.0,25.5250066,-33.97704735000022,POINT (25.5250066 -33.97704735000022),south-africa
1271,496302277-1,,400000,False,substation,True,transmission,90520.0,24.74393264847746,-27.00990150145966,POINT (24.74393264847746 -27.00990150145966),south-africa
1272,177800991-1,,400000,False,substation,True,transmission,255230.0,19.404880005171673,-33.814144319732755,POINT (19.40488000517167 -33.81414431973275),south-africa
1273,177800991-2,,132000,False,substation,True,transmission,255230.0,19.404880005171673,-33.814144319732755,POINT (19.40488000517167 -33.81414431973275),south-africa
1274,93158442-1,,275000,False,substation,True,transmission,51310.0,30.922466826179782,-25.409755965101834,POINT (30.92246682617978 -25.40975596510183),south-africa
1275,93158442-2,,132000,False,substation,True,transmission,51310.0,30.922466826179782,-25.409755965101834,POINT (30.92246682617978 -25.40975596510183),south-africa
1278,83951788-1,,275000,False,substation,True,transmission,245320.0,28.268598916790165,-26.005275083161052,POINT (28.26859891679016 -26.00527508316105),south-africa
1279,83951788-2,,132000,False,substation,True,transmission,245320.0,28.268598916790165,-26.005275083161052,POINT (28.26859891679016 -26.00527508316105),south-africa
1281,215821025-1,,132000,False,substation,True,transmission,11570.0,29.42199281875754,-30.566130924821984,POINT (29.42199281875754 -30.56613092482198),south-africa
1282,456092104-1,,132000,False,substation,True,transmission,20230.0,30.407693916516028,-30.75196097061209,POINT (30.40769391651603 -30.75196097061209),south-africa
1284,412993500-1,,132000,False,substation,True,transmission,5490.0,23.000768349999927,-28.26319985000023,POINT (23.00076834999993 -28.26319985000023),south-africa
1285,102925909-1,,400000,False,substation,True,transmission,54350.0,26.828834460694484,-28.159777534880313,POINT (26.82883446069448 -28.15977753488031),south-africa
1286,102925909-2,,132000,False,substation,True,transmission,54350.0,26.828834460694484,-28.159777534880313,POINT (26.82883446069448 -28.15977753488031),south-africa
1287,454929884-1,,132000,False,substation,True,transmission,5010.0,29.038323184613724,-30.394221385942178,POINT (29.03832318461372 -30.39422138594218),south-africa
1288,178240540-1,,275000,False,substation,True,transmission,7140.0,27.66418965217742,-26.44872708406424,POINT (27.66418965217742 -26.44872708406424),south-africa
1289,193978748-1,,400000,False,substation,True,transmission,271370.0,18.443952004690022,-31.607927039953143,POINT (18.44395200469002 -31.60792703995314),south-africa
1290,193978748-2,,132000,False,substation,True,transmission,271370.0,18.443952004690022,-31.607927039953143,POINT (18.44395200469002 -31.60792703995314),south-africa
1292,87404898-1,,400000,False,substation,True,transmission,336990.0,27.454816075392884,-26.21781453790294,POINT (27.45481607539288 -26.21781453790294),south-africa
1293,87404898-2,,275000,False,substation,True,transmission,336990.0,27.454816075392884,-26.21781453790294,POINT (27.45481607539288 -26.21781453790294),south-africa
1294,102212753-1,,132000,False,substation,True,transmission,4840.0,26.20145810000001,-29.118056749999955,POINT (26.20145810000001 -29.11805674999995),south-africa
1295,663042849-1,,400000,False,substation,True,transmission,67580.0,21.337674677911995,-29.15008222671222,POINT (21.33767467791199 -29.15008222671222),south-africa
1297,183759046-1,,400000,False,substation,True,transmission,161580.0,29.991075118576518,-27.838908557500748,POINT (29.99107511857652 -27.83890855750075),south-africa
1298,183759046-2,,275000,False,substation,True,transmission,161580.0,29.991075118576518,-27.838908557500748,POINT (29.99107511857652 -27.83890855750075),south-africa
1299,83244979-1,,132000,False,substation,True,transmission,15170.0,27.847871344818305,-26.241044865210668,POINT (27.84787134481831 -26.24104486521067),south-africa
1300,223478971-1,,132000,False,substation,True,transmission,4020.0,23.03181105000007,-29.5768636499998,POINT (23.03181105000007 -29.5768636499998),south-africa
1301,98231311-1,,400000,False,substation,True,transmission,183620.0,28.494750375638695,-26.77018075912172,POINT (28.4947503756387 -26.77018075912172),south-africa
